variant_id,variant_name,id,difficulty,question,gold_sql,generated_sql,ex,elapsed_s,error,critical_rule,flags,prompt_tokens,completion_tokens,total_tokens,total_cost_usd
V7,no_rules,GT068,medium,Quais são os 10 procedimentos mais comuns?,"SELECT p.""NOME_PROC"", COUNT(a.""id_atendimento"") AS total_atendimentos FROM atendimentos a JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" GROUP BY p.""NOME_PROC"" ORDER BY total_atendimentos DESC LIMIT 10;","SELECT p.""NOME_PROC"", COUNT(*) AS total FROM atendimentos a JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" GROUP BY p.""NOME_PROC"" ORDER BY total DESC LIMIT 10;",False,20.57,,,"{""disable_rules"": true}",13114,604,13718,0.001638
V7,no_rules,GT071,medium,Qual é a raça que apresenta maior número de mortes registradas?,"SELECT r.""DESCRICAO"" AS descricao_raca_cor, COUNT(i.""N_AIH"") AS total_mortes FROM internacoes i JOIN raca_cor r ON i.""RACA_COR"" = r.""RACA_COR"" WHERE i.""MORTE"" = true GROUP BY r.""DESCRICAO"" ORDER BY total_mortes DESC LIMIT 1;","SELECT CASE WHEN ""RACA_COR"" = 1 THEN 'Branca' WHEN ""RACA_COR"" = 2 THEN 'Preta' WHEN ""RACA_COR"" = 3 THEN 'Parda' WHEN ""RACA_COR"" = 4 THEN 'Amarela' WHEN ""RACA_COR"" = 5 THEN 'Indígena' END AS raca_cor, COUNT(*) AS total_mortes FROM internacoes WHERE ""MORTE"" = true GROUP BY ""RACA_COR"" ORDER BY total_mortes DESC LIMIT 1;",False,19.21,"sequence item 0: expected str instance, tuple found",RULE_O,"{""disable_rules"": true}",11435,536,11971,0.001413
V7,no_rules,GT076,hard,Quais são os 10 municípios que atendem mais pacientes?,"SELECT m.nome AS municipio, COUNT(i.""N_AIH"") AS total_internacoes FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" JOIN municipios m ON h.""MUNIC_MOV"" = m.codigo_6d GROUP BY m.nome ORDER BY total_internacoes DESC LIMIT 10;","SELECT mu.""codigo_6d"" AS ""municipio_codigo"", COUNT(i.""N_AIH"") AS ""total_pacientes"" FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" JOIN municipios mu ON h.""MUNIC_MOV"" = mu.""codigo_6d"" GROUP BY mu.""codigo_6d"" ORDER BY ""total_pacientes"" DESC LIMIT 10;",False,20.68,,RULE_M,"{""disable_rules"": true}",12724,790,13514,0.002152
V7,no_rules,GT078,hard,"Quais são os 10 principais motivos de internação para pacientes com menos de 18 anos, entre 18 e 64 anos, e acima de 64 anos?","SELECT faixa_etaria, ""CD_DESCRICAO"", total_internacoes FROM (SELECT CASE WHEN i.""IDADE"" < 18 THEN 'Menor de 18' WHEN i.""IDADE"" BETWEEN 18 AND 64 THEN '18 a 64' ELSE '65 ou mais' END AS faixa_etaria, c.""CD_DESCRICAO"", COUNT(*) AS total_internacoes, ROW_NUMBER() OVER (PARTITION BY CASE WHEN i.""IDADE"" < 18 THEN 'Menor de 18' WHEN i.""IDADE"" BETWEEN 18 AND 64 THEN '18 a 64' ELSE '65 ou mais' END ORDER BY COUNT(*) DESC) AS rn FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" GROUP BY faixa_etaria, c.""CD_DESCRICAO"") subquery WHERE rn <= 10 ORDER BY faixa_etaria, rn;","SELECT faixa_etaria, diagnostico, cnt FROM ( SELECT CASE WHEN i.""IDADE"" BETWEEN 18 AND 64 THEN '18 a 64' ELSE '65 ou mais' END AS faixa_etaria, c.""CD_DESCRICAO"" AS diagnostico, COUNT(*) AS cnt, ROW_NUMBER() OVER (PARTITION BY CASE WHEN i.""IDADE"" BETWEEN 18 AND 64 THEN '18 a 64' ELSE '65 ou mais' END ORDER BY COUNT(*) DESC) AS rn FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" WHERE i.""IDADE"" >= 18 GROUP BY faixa_etaria, c.""CD_DESCRICAO"" ) sub WHERE rn <= 10 ORDER BY faixa_etaria, rn;",False,24.63,"sequence item 0: expected str instance, tuple found",,"{""disable_rules"": true}",12734,1086,13820,0.002322
V7,no_rules,GT081,hard,Quais são os 5 procedimentos mais realizados para cada sexo?,"SELECT faixa_sexo, ""NOME_PROC"", total FROM (SELECT CASE WHEN i.""SEXO"" = 1 THEN 'Masculino' ELSE 'Feminino' END AS faixa_sexo, p.""NOME_PROC"", COUNT(*) AS total, ROW_NUMBER() OVER (PARTITION BY i.""SEXO"" ORDER BY COUNT(*) DESC) AS rn FROM atendimentos a JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" JOIN internacoes i ON a.""N_AIH"" = i.""N_AIH"" GROUP BY i.""SEXO"", p.""NOME_PROC"") sub WHERE rn <= 5 ORDER BY faixa_sexo, rn;","SELECT sexo, procedimento, total_ocorrencias FROM ( SELECT CASE WHEN i.""SEXO"" = 1 THEN 'Masculino' ELSE 'Feminino' END AS sexo, p.""NOME_PROC"" AS procedimento, COUNT(*) AS total_ocorrencias, ROW_NUMBER() OVER (PARTITION BY i.""SEXO"" ORDER BY COUNT(*) DESC) AS rn FROM internacoes i JOIN atendimentos a ON i.""N_AIH"" = a.""N_AIH"" JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" GROUP BY i.""SEXO"", p.""NOME_PROC"" ) sub WHERE rn <= 5 ORDER BY sexo, total_ocorrencias DESC;",False,24.56,"sequence item 0: expected str instance, tuple found",RULE_J,"{""disable_rules"": true}",12602,883,13485,0.00218
V7,no_rules,GT083,hard,"Qual é a taxa de mortalidade por nível de instrução no estado do RS, considerando apenas grupos com mais de 1000 internações?","SELECT ins.""DESCRICAO"", COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN instrucao ins ON i.""INSTRU"" = ins.""INSTRU"" JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE mu.estado = 'RS' AND i.""INSTRU"" IS NOT NULL AND i.""INSTRU"" != 0 GROUP BY ins.""DESCRICAO"" HAVING COUNT(*) > 1000 ORDER BY taxa_mortalidade DESC;","SELECT ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE mu.estado = 'RS' GROUP BY i.""INSTRU"" HAVING COUNT(*) > 1000;",False,17.32,"sequence item 0: expected str instance, tuple found",,"{""disable_rules"": true}",12218,584,12802,0.001559
V7,no_rules,GT085,hard,Qual a taxa de mortalidade hospitalar por especialidade médica?,"SELECT e.""DESCRICAO"" AS especialidade, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" GROUP BY e.""DESCRICAO"" ORDER BY taxa_mortalidade DESC;","SELECT e.""DESCRICAO"" AS especialidade, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" GROUP BY e.""DESCRICAO"";",False,16.8,"sequence item 0: expected str instance, tuple found",RULE_M,"{""disable_rules"": true}",12106,789,12895,0.002059
V7,no_rules,GT086,hard,Quais são os 3 hospitais com maior custo médio de UTI por estado (MA e RS)?,"SELECT estado, ""CNES"", ROUND(custo_medio_uti, 2) AS custo_medio_uti FROM (SELECT mu.estado, h.""CNES"", AVG(i.""VAL_UTI"") AS custo_medio_uti, ROW_NUMBER() OVER (PARTITION BY mu.estado ORDER BY AVG(i.""VAL_UTI"") DESC) AS rn FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" JOIN municipios mu ON h.""MUNIC_MOV"" = mu.codigo_6d WHERE i.""VAL_UTI"" > 0 AND mu.estado IN ('MA', 'RS') GROUP BY mu.estado, h.""CNES"" HAVING COUNT(*) > 100) sub WHERE rn <= 3 ORDER BY estado, rn;","SELECT mu.""estado"", h.""CNES"", ROUND(AVG(i.""VAL_UTI""), 2) AS ""custo_medio_uti"" FROM ""internacoes"" i JOIN ""hospital"" h ON i.""CNES"" = h.""CNES"" JOIN ""municipios"" mu ON h.""MUNIC_MOV"" = mu.""codigo_6d"" WHERE mu.""estado"" IN ('MA', 'RS') AND i.""VAL_UTI"" > 0 GROUP BY mu.""estado"", h.""CNES"" ORDER BY mu.""estado"", ""custo_medio_uti"" DESC LIMIT 3;",False,36.79,,RULE_J,"{""disable_rules"": true}",18360,1053,19413,0.003223
V7,no_rules,GT087,hard,Qual a evolução anual da taxa de mortalidade por estado (MA e RS)?,"SELECT mu.estado, EXTRACT(YEAR FROM i.""DT_INTER"") AS ano, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE mu.estado IN ('MA', 'RS') AND i.""DT_INTER"" IS NOT NULL GROUP BY mu.estado, ano ORDER BY mu.estado, ano;","SELECT mu.""ESTADO"", EXTRACT(YEAR FROM i.""DT_INTER"") AS ano, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS ""TAXA_MORTALIDADE"" FROM ""internacoes"" i JOIN ""municipios"" mu ON i.""MUNIC_RES"" = mu.""CODIGO_6D"" WHERE mu.""ESTADO"" IN ('MA', 'RS') GROUP BY mu.""ESTADO"", ano ORDER BY mu.""ESTADO"", ano;",False,49.71,"sequence item 0: expected str instance, tuple found",,"{""disable_rules"": true}",16916,1762,18678,0.003355
V7,no_rules,GT088,hard,Quais são os 5 municípios com maior percentual de internações em UTI (com mais de 5000 internações)?,"SELECT mu.nome AS municipio, ROUND(SUM(CASE WHEN i.""VAL_UTI"" > 0 THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS pct_uti FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d GROUP BY mu.nome HAVING COUNT(*) > 5000 ORDER BY pct_uti DESC LIMIT 5;","SELECT mu.""nome"" AS municipio, COUNT(*) FILTER (WHERE i.""VAL_UTI"" > 0) * 100.0 / COUNT(*) AS proporcao FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" GROUP BY mu.""nome"" HAVING COUNT(*) > 5000 ORDER BY proporcao DESC LIMIT 5;",False,19.95,"sequence item 0: expected str instance, tuple found",RULE_N,"{""disable_rules"": true}",11352,545,11897,0.001406
V7,no_rules,GT094,easy,Quantas nacionalidades estão cadastradas?,SELECT COUNT(*) AS total_nacionalidades FROM nacionalidade;,"SELECT COUNT(DISTINCT ""NACIONAL"") AS total FROM nacionalidade;",False,9.02,"sequence item 0: expected str instance, tuple found",,"{""disable_rules"": true}",5412,230,5642,0.000796
V7,no_rules,GT099,easy,Qual o total gasto em internações de UTI?,"SELECT SUM(""VAL_UTI"") AS total_gasto_uti FROM internacoes WHERE ""VAL_UTI"" > 0;","SELECT SUM(""VAL_UTI"") AS total_gasto_uti FROM internacoes WHERE ""VAL_UTI"" > 0;",False,11.44,"sequence item 0: expected str instance, tuple found",RULE_A,"{""disable_rules"": true}",10000,355,10355,0.001089
V7,no_rules,GT105,medium,Quantas internações ocorreram em fins de semana (sábado e domingo)?,"SELECT COUNT(*) AS internacoes_fds FROM internacoes WHERE EXTRACT(DOW FROM ""DT_INTER"") IN (0, 6) AND ""DT_INTER"" IS NOT NULL;","SELECT COUNT(*) AS total FROM internacoes WHERE EXTRACT(DOW FROM ""DT_INTER"") IN (0, 6);",False,10.19,"sequence item 0: expected str instance, tuple found",RULE_G,"{""disable_rules"": true}",10150,332,10482,0.001491
V7,no_rules,GT108,medium,Qual a distribuição de internações por raça/cor?,"SELECT r.""DESCRICAO"" AS raca_cor, COUNT(*) AS total_internacoes FROM internacoes i JOIN raca_cor r ON i.""RACA_COR"" = r.""RACA_COR"" GROUP BY r.""DESCRICAO"" ORDER BY total_internacoes DESC;","SELECT raca_cor, COUNT(*) AS total FROM ( SELECT CASE WHEN ""RACA_COR"" = 0 OR ""RACA_COR"" = 99 THEN 'SEM INFORMACAO' WHEN ""RACA_COR"" = 1 THEN 'Branca' WHEN ""RACA_COR"" = 2 THEN 'Preta' WHEN ""RACA_COR"" = 3 THEN 'Parda' WHEN ""RACA_COR"" = 4 THEN 'Amarela' WHEN ""RACA_COR"" = 5 THEN 'Indígena' END AS raca_cor, ROW_NUMBER() OVER (PARTITION BY CASE WHEN ""RACA_COR"" = 0 OR ""RACA_COR"" = 99 THEN 'SEM INFORMACAO' WHEN ""RACA_COR"" = 1 THEN 'Branca' WHEN ""RACA_COR"" = 2 THEN 'Preta' WHEN ""RACA_COR"" = 3 THEN 'Parda' WHEN ""RACA_COR"" = 4 THEN 'Amarela' WHEN ""RACA_COR"" = 5 THEN 'Indígena' END ORDER BY COUNT(*) DESC) AS rn FROM internacoes GROUP BY ""RACA_COR"" ) sub WHERE rn = 1 GROUP BY raca_cor ORDER BY total DESC;",False,21.8,"sequence item 0: expected str instance, tuple found",RULE_O,"{""disable_rules"": true}",11772,933,12705,0.002095
V7,no_rules,GT111,hard,Quantos hospitais registraram internações mas nunca tiveram nenhum óbito registrado?,"SELECT COUNT(*) AS hospitais_sem_obito FROM (SELECT DISTINCT i.""CNES"" FROM internacoes i WHERE NOT EXISTS (SELECT 1 FROM internacoes d WHERE d.""CNES"" = i.""CNES"" AND d.""MORTE"" = true)) sub;","SELECT COUNT(DISTINCT h.""CNES"") AS total_hospitais FROM hospital h JOIN internacoes i ON h.""CNES"" = i.""CNES"" WHERE NOT EXISTS ( SELECT 1 FROM internacoes d WHERE d.""CNES"" = i.""CNES"" AND d.""MORTE"" = true );",False,20.97,"sequence item 0: expected str instance, tuple found",RULE_K,"{""disable_rules"": true}",11481,448,11929,0.001761
V7,no_rules,GT113,hard,Quais são os 10 municípios do RS com taxa de mortalidade acima da média estadual (considerando apenas municípios com mais de 500 internações)?,"WITH media_rs AS (SELECT ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 4) AS taxa_media FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE mu.estado = 'RS'), por_municipio AS (SELECT mu.nome, COUNT(*) AS total_internacoes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE mu.estado = 'RS' GROUP BY mu.nome HAVING COUNT(*) > 500) SELECT pm.nome, pm.total_internacoes, pm.taxa_mortalidade FROM por_municipio pm, media_rs mr WHERE pm.taxa_mortalidade > mr.taxa_media ORDER BY pm.taxa_mortalidade DESC LIMIT 10;","WITH media_estado AS ( SELECT SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*) AS taxa_ref FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE mu.estado = 'RS'), por_municipio AS ( SELECT mu.nome, COUNT(*) AS total, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*) AS taxa FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE mu.estado = 'RS' GROUP BY mu.nome HAVING COUNT(*) > 500) SELECT pm.nome, pm.total, ROUND(pm.taxa, 2) AS taxa_mortalidade FROM por_municipio pm, media_estado me WHERE pm.taxa > me.taxa_ref ORDER BY pm.taxa DESC LIMIT 10;",False,23.7,"sequence item 0: expected str instance, tuple found",RULE_N,"{""disable_rules"": true}",12167,1150,13317,0.002275
V7,no_rules,GT118,hard,Quais são os 10 hospitais com mais de 1000 internações que nunca registraram nenhuma internação em UTI?,"SELECT ""CNES"", COUNT(*) AS total_internacoes FROM internacoes GROUP BY ""CNES"" HAVING COUNT(*) > 1000 AND SUM(CASE WHEN ""VAL_UTI"" > 0 THEN 1 ELSE 0 END) = 0 ORDER BY total_internacoes DESC LIMIT 10;","SELECT h.""CNES"", COUNT(*) AS total_internacoes FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" GROUP BY h.""CNES"" HAVING COUNT(*) > 1000 AND NOT EXISTS ( SELECT 1 FROM internacoes d WHERE d.""CNES"" = i.""CNES"" AND d.""VAL_UTI"" > 0 ) ORDER BY total_internacoes DESC LIMIT 10;",False,27.34,,RULE_K,"{""disable_rules"": true}",12766,1008,13774,0.00228
V7,no_rules,GT122,hard,"Quais procedimentos, ordenados por volume decrescente, cobrem até 80% do total de atendimentos realizados?","SELECT nome_proc FROM (SELECT p.""NOME_PROC"" AS nome_proc, COUNT(*) AS total_atendimentos, ROUND(SUM(COUNT(*)) OVER (ORDER BY COUNT(*) DESC ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) * 100.0 / SUM(COUNT(*)) OVER (), 2) AS pct_acumulado FROM atendimentos a JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" GROUP BY p.""NOME_PROC"") sub WHERE pct_acumulado <= 80 ORDER BY total_atendimentos DESC;","WITH procedimento_counts AS ( SELECT p.""NOME_PROC"", COUNT(*) AS total FROM atendimentos a JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" GROUP BY p.""NOME_PROC"" ), procedimento_cumulative AS ( SELECT ""NOME_PROC"", total, SUM(total) OVER (ORDER BY total DESC) AS cumulative_total, SUM(total) OVER () AS grand_total FROM procedimento_counts ) SELECT ""NOME_PROC"", total FROM procedimento_cumulative WHERE cumulative_total <= 0.8 * grand_total ORDER BY total DESC;",False,48.34,,,"{""disable_rules"": true}",21593,1259,22852,0.003438
V8,zero_shot_raw,GT001,easy,Quantas internações foram registradas no total?,SELECT COUNT(*) AS total_internacoes FROM internacoes;,SELECT COUNT(*) AS total_internacoes FROM internacoes;,False,11.05,"sequence item 0: expected str instance, tuple found",,"{""disable_rules"": true, ""disable_schema_enrichment"": true, ""disable_cot_reasoning"": true, ""disable_validation"": true}",8708,237,8945,0.001285
V8,zero_shot_raw,GT002,easy,Quantas mortes foram registradas?,"SELECT COUNT(*) AS total_mortes FROM internacoes WHERE ""MORTE"" = true;","SELECT COUNT(*) AS total_mortes FROM internacoes WHERE ""MORTE"" = true;",False,8.33,"sequence item 0: expected str instance, tuple found",RULE_B,"{""disable_rules"": true, ""disable_schema_enrichment"": true, ""disable_cot_reasoning"": true, ""disable_validation"": true}",8588,243,8831,0.000896
V8,zero_shot_raw,GT007,easy,Quantos registros de internação em UTI existem?,"SELECT COUNT(*) AS total_uti FROM internacoes WHERE ""VAL_UTI"" > 0;","SELECT COUNT(*) AS total FROM internacoes WHERE ""VAL_UTI"" > 0;",False,7.19,"sequence item 0: expected str instance, tuple found",RULE_A,"{""disable_rules"": true, ""disable_schema_enrichment"": true, ""disable_cot_reasoning"": true, ""disable_validation"": true}",8607,239,8846,0.000897
V8,zero_shot_raw,GT010,easy,Quantos casos obstétricos foram registrados?,"SELECT COUNT(*) AS total_obstetricos FROM internacoes WHERE ""ESPEC"" = 2;","SELECT COUNT(*) AS total FROM internacoes WHERE ""ESPEC"" = 2;",False,7.16,"sequence item 0: expected str instance, tuple found",RULE_A,"{""disable_rules"": true, ""disable_schema_enrichment"": true, ""disable_cot_reasoning"": true, ""disable_validation"": true}",8551,240,8791,0.000889
V8,zero_shot_raw,GT014,medium,Quantas internações por meningite ocasionaram em morte?,"SELECT COUNT(*) FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE c.""CD_DESCRICAO"" ILIKE '%meningite%' AND i.""MORTE"" = true;","SELECT COUNT(*) AS total FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""MORTE"" = true AND c.""CD_DESCRICAO"" ILIKE '%meningite%';",False,10.26,,RULE_B,"{""disable_rules"": true, ""disable_schema_enrichment"": true, ""disable_cot_reasoning"": true, ""disable_validation"": true}",9676,308,9984,0.001473
V8,zero_shot_raw,GT017,easy,Qual o tempo médio de permanência hospitalar?,"SELECT AVG(""DIAS_PERM"") AS tempo_medio_permanencia FROM internacoes;","SELECT AVG(""DIAS_PERM"") AS tempo_medio_permanencia FROM internacoes;",False,11.29,"sequence item 0: expected str instance, tuple found",,"{""disable_rules"": true, ""disable_schema_enrichment"": true, ""disable_cot_reasoning"": true, ""disable_validation"": true}",8667,348,9015,0.001355
V8,zero_shot_raw,GT040,easy,Qual a taxa de mortalidade infantil média no Brasil?,SELECT AVG(valor) AS taxa_media_mortalidade_infantil FROM socioeconomico WHERE metrica = 'mortalidade_infantil_1ano';,"SELECT AVG(s.""valor"") AS taxa_mortalidade_infantil_media FROM socioeconomico s WHERE s.""metrica"" = 'mortalidade_infantil_1ano';",False,12.88,,,"{""disable_rules"": true, ""disable_schema_enrichment"": true, ""disable_cot_reasoning"": true, ""disable_validation"": true}",4571,352,4923,0.000734
V8,zero_shot_raw,GT021,hard,Quais são os 5 procedimentos mais realizados?,"SELECT p.""NOME_PROC"" AS procedimento, COUNT(*) AS total FROM atendimentos a JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" GROUP BY p.""NOME_PROC"" ORDER BY total DESC LIMIT 5;","SELECT p.""NOME_PROC"", COUNT(*) AS total FROM atendimentos a JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" GROUP BY p.""NOME_PROC"" ORDER BY total DESC LIMIT 5;",False,11.68,,,"{""disable_rules"": true, ""disable_schema_enrichment"": true, ""disable_cot_reasoning"": true, ""disable_validation"": true}",9729,331,10060,0.001495
V8,zero_shot_raw,GT023,medium,Quantas internações de UTI resultaram em óbito?,"SELECT COUNT(*) AS uti_com_obito FROM internacoes WHERE ""VAL_UTI"" > 0 AND ""MORTE"" = true;","SELECT COUNT(*) AS total FROM internacoes WHERE ""VAL_UTI"" > 0 AND ""MORTE"" = true;",False,17.62,"sequence item 0: expected str instance, tuple found",RULE_B,"{""disable_rules"": true, ""disable_schema_enrichment"": true, ""disable_cot_reasoning"": true, ""disable_validation"": true}",8917,345,9262,0.000997
V8,zero_shot_raw,GT028,hard,Quais sao os 10 municípios com mais de 100 internações com a maior taxa de mortalidade?,"SELECT mu.nome AS municipio, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d GROUP BY mu.nome HAVING COUNT(*) > 100 ORDER BY taxa_mortalidade DESC LIMIT 10;","WITH taxa_mortalidade AS ( SELECT mu.""nome"" AS municipio, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" GROUP BY mu.""nome"" HAVING COUNT(*) > 100 ) SELECT municipio, total_internacoes, total_mortes, taxa FROM taxa_mortalidade ORDER BY taxa DESC LIMIT 10;",False,14.16,,RULE_M,"{""disable_rules"": true, ""disable_schema_enrichment"": true, ""disable_cot_reasoning"": true, ""disable_validation"": true}",9485,589,10074,0.001613
